Model,Pearson,MOA
Shuffled Complete,0.908499440728616,glutamate receptor antagonist|sigma receptor agonist
Shuffled Complete,0.9380295112915092,glutamate receptor antagonist|sigma receptor agonist
Shuffled Complete,0.9353763542371316,glutamate receptor antagonist|sigma receptor agonist
Shuffled Complete,0.9130180999637092,glutamate receptor antagonist|sigma receptor agonist
Shuffled Complete,0.8347080007655856,acetylcholinesterase inhibitor|cholinesterase inhibitor
Shuffled Complete,0.970928158061118,acetylcholinesterase inhibitor|cholinesterase inhibitor
Shuffled Complete,0.7712923109980302,acetylcholinesterase inhibitor|cholinesterase inhibitor
Shuffled Complete,0.9616050466134496,acetylcholinesterase inhibitor|cholinesterase inhibitor
Shuffled Complete,0.8469155153876141,acetylcholinesterase inhibitor|cholinesterase inhibitor
Shuffled Complete,0.9365318969241728,acetylcholinesterase inhibitor|cholinesterase inhibitor
Shuffled Complete,0.974605915189148,acetylcholinesterase inhibitor|cholinesterase inhibitor
Shuffled Complete,0.945503225315185,acetylcholinesterase inhibitor|cholinesterase inhibitor
Shuffled Complete,0.8997626672343924,acetylcholinesterase inhibitor|cholinesterase inhibitor
Shuffled Complete,0.921604495606604,acetylcholinesterase inhibitor|cholinesterase inhibitor
Shuffled Complete,0.9567540331213326,interferon inducer|toll-like receptor agonist
Shuffled Complete,0.8901208999582918,interferon inducer|toll-like receptor agonist
Shuffled Complete,0.9511389491760848,interferon inducer|toll-like receptor agonist
Shuffled Complete,0.9549218499356462,interferon inducer|toll-like receptor agonist
Shuffled Complete,0.9688512316962696,interferon inducer|toll-like receptor agonist
Shuffled Complete,0.8898264447715791,interferon inducer|toll-like receptor agonist
Shuffled Complete,0.9710774298296522,interferon inducer|toll-like receptor agonist
Shuffled Complete,0.9633036184224464,interferon inducer|toll-like receptor agonist
Shuffled Complete,0.9382221839006274,interferon inducer|toll-like receptor agonist
Shuffled Complete,0.8348418754564471,interferon inducer|toll-like receptor agonist
Shuffled Complete,0.946263326650448,HCV inhibitor|protease inhibitor
Shuffled Complete,0.970822688203136,HCV inhibitor|protease inhibitor
Shuffled Complete,0.9019952159231596,HCV inhibitor|protease inhibitor
Shuffled Complete,0.9569343229609564,HCV inhibitor|protease inhibitor
Shuffled Complete,0.9908175471479228,HCV inhibitor|protease inhibitor
Shuffled Complete,0.9649804711593016,HCV inhibitor|protease inhibitor
Shuffled Complete,0.9839433222620576,HCV inhibitor|protease inhibitor
Shuffled Complete,0.9373710125210796,HCV inhibitor|protease inhibitor
Shuffled Complete,0.9155157705833016,HCV inhibitor|protease inhibitor
Shuffled Complete,0.923281330361723,HCV inhibitor|protease inhibitor
Shuffled Complete,0.8926002769745124,cyclooxygenase inhibitor|platelet aggregation inhibitor
Shuffled Complete,0.9704239726327816,cyclooxygenase inhibitor|platelet aggregation inhibitor
Shuffled Complete,0.9608483877451204,cyclooxygenase inhibitor|platelet aggregation inhibitor
Shuffled Complete,0.9514089524914976,cyclooxygenase inhibitor|platelet aggregation inhibitor
Shuffled Complete,0.9678336809065208,cyclooxygenase inhibitor|platelet aggregation inhibitor
Shuffled Complete,0.8048450556691222,cyclooxygenase inhibitor|platelet aggregation inhibitor
Shuffled Complete,0.9418022039024496,cyclooxygenase inhibitor|platelet aggregation inhibitor
Shuffled Complete,0.9594373102842396,cyclooxygenase inhibitor|platelet aggregation inhibitor
Shuffled Complete,0.8760582901609577,cyclooxygenase inhibitor|platelet aggregation inhibitor
Shuffled Complete,0.8279345536452621,cyclooxygenase inhibitor|platelet aggregation inhibitor
Shuffled Complete,0.930035606974181,leukotriene receptor antagonist|phosphodiesterase inhibitor
Shuffled Complete,0.9140853649823604,leukotriene receptor antagonist|phosphodiesterase inhibitor
Shuffled Complete,0.9230213671721994,leukotriene receptor antagonist|phosphodiesterase inhibitor
Shuffled Complete,0.859478295244413,leukotriene receptor antagonist|phosphodiesterase inhibitor
Shuffled Complete,0.9283471261976212,leukotriene receptor antagonist|phosphodiesterase inhibitor
Shuffled Complete,0.8854333287865152,leukotriene receptor antagonist|phosphodiesterase inhibitor
Shuffled Complete,0.9178653484797504,leukotriene receptor antagonist|phosphodiesterase inhibitor
Shuffled Complete,0.9628359324551854,leukotriene receptor antagonist|phosphodiesterase inhibitor
Shuffled Complete,0.978384981506042,leukotriene receptor antagonist|phosphodiesterase inhibitor
Shuffled Complete,0.9066626955280516,leukotriene receptor antagonist|phosphodiesterase inhibitor
Shuffled Complete,0.9841302934327212,CDK inhibitor|glycogen synthase kinase inhibitor
Shuffled Complete,0.9190180604695796,CDK inhibitor|glycogen synthase kinase inhibitor
Shuffled Complete,0.7360134314428062,CDK inhibitor|glycogen synthase kinase inhibitor
Shuffled Complete,0.9193473963444344,CDK inhibitor|glycogen synthase kinase inhibitor
Shuffled Complete,0.7027939394143141,CDK inhibitor|glycogen synthase kinase inhibitor
Shuffled Complete,0.8158923518276977,CDK inhibitor|glycogen synthase kinase inhibitor
Shuffled Complete,0.9749305520030402,CDK inhibitor|glycogen synthase kinase inhibitor
Shuffled Complete,0.9362640130162656,CDK inhibitor|glycogen synthase kinase inhibitor
Shuffled Complete,0.7820436041097202,CDK inhibitor|glycogen synthase kinase inhibitor
Shuffled Complete,0.917286691232151,CDK inhibitor|glycogen synthase kinase inhibitor
Shuffled Complete,0.9507329628572468,ATP channel blocker|insulin secretagogue
Shuffled Complete,0.946651080239044,ATP channel blocker|insulin secretagogue
Shuffled Complete,0.9291963749180576,ATP channel blocker|insulin secretagogue
Shuffled Complete,0.9145568020608056,ATP channel blocker|insulin secretagogue
Shuffled Complete,0.9389477769827403,ATP channel blocker|insulin secretagogue
Shuffled Complete,0.9704276681188442,ATP channel blocker|insulin secretagogue
Shuffled Complete,0.9258938304850788,ATP channel blocker|insulin secretagogue
Shuffled Complete,0.928296869239878,ATP channel blocker|insulin secretagogue
Shuffled Complete,0.9251497366682484,ATP channel blocker|insulin secretagogue
Shuffled Complete,0.9288853402343404,ATP channel blocker|insulin secretagogue
Shuffled Complete,0.9270155562373324,adenosine receptor antagonist|phosphodiesterase inhibitor
Shuffled Complete,0.9222233425805656,adenosine receptor antagonist|phosphodiesterase inhibitor
Shuffled Complete,0.953702099456248,adenosine receptor antagonist|phosphodiesterase inhibitor
Shuffled Complete,0.9108311544782574,adenosine receptor antagonist|phosphodiesterase inhibitor
Shuffled Complete,0.9544261885549123,adenosine receptor antagonist|phosphodiesterase inhibitor
Shuffled Complete,0.9534443377394956,adenosine receptor antagonist|phosphodiesterase inhibitor
Shuffled Complete,0.9682223908399524,adenosine receptor antagonist|phosphodiesterase inhibitor
Shuffled Complete,0.9173082865906572,adenosine receptor antagonist|phosphodiesterase inhibitor
Shuffled Complete,0.9715656027725664,adenosine receptor antagonist|phosphodiesterase inhibitor
Shuffled Complete,0.96594545188835,adenosine receptor antagonist|phosphodiesterase inhibitor
Shuffled Complete,0.8973592190809656,platelet aggregation inhibitor|structural glycoprotein antagonist
Shuffled Complete,0.9129991919912218,platelet aggregation inhibitor|structural glycoprotein antagonist
Shuffled Complete,0.989509147723629,platelet aggregation inhibitor|structural glycoprotein antagonist
Shuffled Complete,0.9614705223499362,platelet aggregation inhibitor|structural glycoprotein antagonist
Shuffled Complete,0.935866559881677,platelet aggregation inhibitor|structural glycoprotein antagonist
Shuffled Complete,0.7619046361742284,platelet aggregation inhibitor|structural glycoprotein antagonist
Shuffled Complete,0.8006098533194115,platelet aggregation inhibitor|structural glycoprotein antagonist
Shuffled Complete,0.9821431684555262,platelet aggregation inhibitor|structural glycoprotein antagonist
Shuffled Complete,0.96572217840881,platelet aggregation inhibitor|structural glycoprotein antagonist
Shuffled Complete,0.8947185816919677,platelet aggregation inhibitor|structural glycoprotein antagonist
Shuffled Complete,0.8585253806524632,norepinephrine reputake inhibitor|serotonin reuptake inhibitor
Shuffled Complete,0.7937062494330922,norepinephrine reputake inhibitor|serotonin reuptake inhibitor
Shuffled Complete,0.905115365262708,norepinephrine reputake inhibitor|serotonin reuptake inhibitor
Shuffled Complete,0.9437411980272976,norepinephrine reputake inhibitor|serotonin reuptake inhibitor
Shuffled Complete,0.9626028045168806,norepinephrine reputake inhibitor|serotonin reuptake inhibitor
Shuffled Complete,0.9101796837044762,norepinephrine reputake inhibitor|serotonin reuptake inhibitor
Shuffled Complete,0.8884501434501951,norepinephrine reputake inhibitor|serotonin reuptake inhibitor
Shuffled Complete,0.9507938700602072,norepinephrine reputake inhibitor|serotonin reuptake inhibitor
Shuffled Complete,0.9578597069194946,norepinephrine reputake inhibitor|serotonin reuptake inhibitor
Shuffled Complete,0.9503781762691303,norepinephrine reputake inhibitor|serotonin reuptake inhibitor
Shuffled Complete,0.9685396487768124,apoptosis stimulant|NFkB pathway inhibitor
Shuffled Complete,0.9257315699583852,apoptosis stimulant|NFkB pathway inhibitor
Shuffled Complete,0.9437422514427416,apoptosis stimulant|NFkB pathway inhibitor
Shuffled Complete,0.9612931843346576,apoptosis stimulant|NFkB pathway inhibitor
Shuffled Complete,0.9254972268128896,apoptosis stimulant|NFkB pathway inhibitor
Shuffled Complete,0.9381000416349292,apoptosis stimulant|NFkB pathway inhibitor
Shuffled Complete,0.9003588341799645,apoptosis stimulant|NFkB pathway inhibitor
Shuffled Complete,0.9653826551529784,apoptosis stimulant|NFkB pathway inhibitor
Shuffled Complete,0.929741752657757,apoptosis stimulant|NFkB pathway inhibitor
Shuffled Complete,0.9223301061043984,apoptosis stimulant|NFkB pathway inhibitor
Shuffled Complete,0.9752983684847772,benzodiazepine receptor agonist|HDAC inhibitor
Shuffled Complete,0.9472894648224652,benzodiazepine receptor agonist|HDAC inhibitor
Shuffled Complete,0.9835769778514856,benzodiazepine receptor agonist|HDAC inhibitor
Shuffled Complete,0.963304037230241,benzodiazepine receptor agonist|HDAC inhibitor
Shuffled Complete,0.9633794356926126,benzodiazepine receptor agonist|HDAC inhibitor
Shuffled Complete,0.9466056655495902,benzodiazepine receptor agonist|HDAC inhibitor
Shuffled Complete,0.9189780209944316,benzodiazepine receptor agonist|HDAC inhibitor
Shuffled Complete,0.959403020875938,benzodiazepine receptor agonist|HDAC inhibitor
Shuffled Complete,0.9707047576893174,benzodiazepine receptor agonist|HDAC inhibitor
Shuffled Complete,0.9414026376052328,benzodiazepine receptor agonist|HDAC inhibitor
Shuffled Complete,0.9835936607702588,adrenergic receptor agonist|serotonin receptor agonist
Shuffled Complete,0.9809223577877688,adrenergic receptor agonist|serotonin receptor agonist
Shuffled Complete,0.975534208531974,adrenergic receptor agonist|serotonin receptor agonist
Shuffled Complete,0.9681321394418736,adrenergic receptor agonist|serotonin receptor agonist
Shuffled Complete,0.9763010925839668,adrenergic receptor agonist|serotonin receptor agonist
Shuffled Complete,0.9762352200650246,adrenergic receptor agonist|serotonin receptor agonist
Shuffled Complete,0.958095791303971,adrenergic receptor agonist|serotonin receptor agonist
Shuffled Complete,0.9849553780683784,adrenergic receptor agonist|serotonin receptor agonist
Shuffled Complete,0.9837133775809802,adrenergic receptor agonist|serotonin receptor agonist
Shuffled Complete,0.9863552687468432,adrenergic receptor agonist|serotonin receptor agonist
Shuffled Complete,0.938868368525986,antimalarial agent|DNA inhibitor
Shuffled Complete,0.984587622799318,antimalarial agent|DNA inhibitor
Shuffled Complete,0.9321276903923916,antimalarial agent|DNA inhibitor
Shuffled Complete,0.9704376923066066,antimalarial agent|DNA inhibitor
Shuffled Complete,0.948798972271666,antimalarial agent|DNA inhibitor
Shuffled Complete,0.9070636313960448,antimalarial agent|DNA inhibitor
Shuffled Complete,0.9550343896703496,antimalarial agent|DNA inhibitor
Shuffled Complete,0.9606864820492832,antimalarial agent|DNA inhibitor
Shuffled Complete,0.9489028695682186,antimalarial agent|DNA inhibitor
Shuffled Complete,0.9601232362535306,antimalarial agent|DNA inhibitor
Shuffled Complete,0.9590239934447192,DNA synthesis inhibitor|microtubule inhibitor
Shuffled Complete,0.8466038229655948,DNA synthesis inhibitor|microtubule inhibitor
Shuffled Complete,0.956780716678277,DNA synthesis inhibitor|microtubule inhibitor
Shuffled Complete,0.966121924691451,DNA synthesis inhibitor|microtubule inhibitor
Shuffled Complete,0.9612021140977592,DNA synthesis inhibitor|microtubule inhibitor
Shuffled Complete,0.9484060643398424,DNA synthesis inhibitor|microtubule inhibitor
Shuffled Complete,0.955460761747316,DNA synthesis inhibitor|microtubule inhibitor
Shuffled Complete,0.9575667940840892,DNA synthesis inhibitor|microtubule inhibitor
Shuffled Complete,0.9391235372893691,DNA synthesis inhibitor|microtubule inhibitor
Shuffled Complete,0.9547893445516924,DNA synthesis inhibitor|microtubule inhibitor
Shuffled Complete,0.940718375393722,potassium channel blocker|sodium channel blocker
Shuffled Complete,0.96538545638717,potassium channel blocker|sodium channel blocker
Shuffled Complete,0.9436007920545568,potassium channel blocker|sodium channel blocker
Shuffled Complete,0.9354204697221974,potassium channel blocker|sodium channel blocker
Shuffled Complete,0.9429401293946984,potassium channel blocker|sodium channel blocker
Shuffled Complete,0.9062688444643044,potassium channel blocker|sodium channel blocker
Shuffled Complete,0.9173538234320248,potassium channel blocker|sodium channel blocker
Shuffled Complete,0.9408066596133042,potassium channel blocker|sodium channel blocker
Shuffled Complete,0.9064359750937702,potassium channel blocker|sodium channel blocker
Shuffled Complete,0.9351199284999808,potassium channel blocker|sodium channel blocker
Shuffled Complete,0.3286766926393715,SRC inhibitor|tubulin polymerization inhibitor
Shuffled Complete,0.3699003875045062,SRC inhibitor|tubulin polymerization inhibitor
Shuffled Complete,0.2648397253465125,SRC inhibitor|tubulin polymerization inhibitor
Shuffled Complete,0.3653795629554065,SRC inhibitor|tubulin polymerization inhibitor
Shuffled Complete,0.3657208094010447,SRC inhibitor|tubulin polymerization inhibitor
Shuffled Complete,0.4760882783313732,SRC inhibitor|tubulin polymerization inhibitor
Shuffled Complete,0.2660727841235231,SRC inhibitor|tubulin polymerization inhibitor
Shuffled Complete,0.3352030755681863,SRC inhibitor|tubulin polymerization inhibitor
Shuffled Complete,0.3641177841481613,SRC inhibitor|tubulin polymerization inhibitor
Shuffled Complete,0.2628361539486927,SRC inhibitor|tubulin polymerization inhibitor
Shuffled Complete,0.9756381712509504,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled Complete,0.946380289869156,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled Complete,0.9756661737264124,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled Complete,0.975517329515986,adrenergic receptor agonist|imidazoline receptor agonist
Shuffled Complete,0.9723419255575808,adrenergic receptor agonist|imidazoline receptor agonist
